citalopram	substrate_of	cyp2c19	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/62f9e5da-6215-4d6d-8601-ea01ec2655ab	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/citalopram_substrate_of_cyp2c19.html
escitalopram	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/11454728	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/escitalopram_substrate_of_cyp2d6.html
eszopiclone	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_substrate_of_cyp3a4.html
eszopiclone	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_substrate_of_cyp3a4.html
irinotecan	substrate_of	oatp1b1	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/irinotecan_substrate_of_oatp1b1.html
rabeprazole	substrate_of	cyp3a5	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a5.html
rabeprazole	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a4.html
rabeprazole	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a4.html
R-demethylcitalopram	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/11454728	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-demethylcitalopram_substrate_of_cyp2d6.html
ranolazine	substrate_of	p-glycoprotein	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_substrate_of_p-glycoprotein.html
ergotamine	substrate_of	cyp3a4	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ergotamine_substrate_of_cyp3a4.html
iloperidone	substrate_of	cyp2d6	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2d6.html
iloperidone	substrate_of	cyp2d6	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2d6.html
cinacalcet	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_substrate_of_cyp3a4.html
cinacalcet	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_substrate_of_cyp3a4.html
trazodone	substrate_of	cyp3a4	EVIDENCE FOR	http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=4844	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/trazodone_substrate_of_cyp3a4.html
haloperidol	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/9431831	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/haloperidol_substrate_of_cyp3a4.html
venlafaxine	substrate_of	cyp2d6	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
venlafaxine	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/10192828	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
venlafaxine	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/10192828	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
posaconazole	substrate_of	p-glycoprotein	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/posaconazole_substrate_of_p-glycoprotein.html
tamoxifen	substrate_of	cyp3a5	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tamoxifen_substrate_of_cyp3a5.html
fluoxetine	substrate_of	cyp2d6	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5f356c1b-96bd-4ef1-960c-91cf4905e6b1	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_substrate_of_cyp2d6.html
fluoxetine	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/8941024	EV_CT_PK_Phenotype	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_substrate_of_cyp2d6.html
alprazolam	substrate_of	cyp1a2	EVIDENCE AGAINST	http://www.ncbi.nlm.nih.gov/pubmed/10548453	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/alprazolam_substrate_of_cyp1a2.html
aripiprazole	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp3a4.html
aripiprazole	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/15770075	EV_PK_DDI_NR	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp3a4.html
zaleplon	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/71be4cb7-a42f-43be-9b9b-f090edb2fd21	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zaleplon_substrate_of_cyp3a4.html
iloperidone	substrate_of	cyp2c9	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2c9.html
iloperidone	substrate_of	cyp2c8	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2c8.html
valsartan	substrate_of	oatp1b3	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/valsartan_substrate_of_oatp1b3.html
valsartan	substrate_of	oatp1b1	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/valsartan_substrate_of_oatp1b1.html
tamoxifen	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tamoxifen_substrate_of_cyp3a4.html
mirtazapine	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/31f48378-27db-424f-a4c5-82584a553c35	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a4.html
mirtazapine	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/10997935	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a4.html
mirtazapine	substrate_of	cyp3a5	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/31f48378-27db-424f-a4c5-82584a553c35	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a5.html
diltiazem	substrate_of	cyp3a5	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/12124305	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diltiazem_substrate_of_cyp3a5.html
diltiazem	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/12124305	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diltiazem_substrate_of_cyp3a4.html
pimozide	substrate_of	cyp2d6	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pimozide_substrate_of_cyp2d6.html
ranolazine	substrate_of	cyp2d6	EVIDENCE FOR	http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=10bd89e9-2d00-430c-8f55-81a37fed5fab	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_substrate_of_cyp2d6.html
aripiprazole	substrate_of	cyp2c8	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2c8.html
aripiprazole	substrate_of	cyp2c9	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2c9.html
perphenazine	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/11136295	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/perphenazine_substrate_of_cyp3a4.html
perphenazine	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/11136295	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/perphenazine_substrate_of_cyp3a4.html
venlafaxine	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/10192828	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp3a4.html
R-citalopram	substrate_of	cyp2d6	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/11454728	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-citalopram_substrate_of_cyp2d6.html
simvastatin-acid	substrate_of	oatp1b1	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/simvastatin-acid_substrate_of_oatp1b1.html
demethylcitalopram	substrate_of	cyp2c19	EVIDENCE AGAINST	http://www.ncbi.nlm.nih.gov/pubmed/11454728	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/demethylcitalopram_substrate_of_cyp2c19.html
iloperidone	substrate_of	cyp2b6	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2b6.html
quetiapine	substrate_of	cyp1a2	EVIDENCE AGAINST	http://www.ncbi.nlm.nih.gov/pubmed/16390352	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp1a2.html
tacrolimus	substrate_of	cyp3a4	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tacrolimus_substrate_of_cyp3a4.html
modafinil	substrate_of	cyp3a4	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e16c26ad-7bc2-d155-3a5d-da83ad6492c8.pdf	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/modafinil_substrate_of_cyp3a4.html
pravastatin	substrate_of	oatp1b1	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pravastatin_substrate_of_oatp1b1.html
fentanyl	substrate_of	cyp3a4	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fentanyl_substrate_of_cyp3a4.html
celecoxib	substrate_of	cyp2c9	EVIDENCE FOR	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8d52185d-421f-4e34-8db7-f7676db2a226	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/celecoxib_substrate_of_cyp2c9.html
demethylcitalopram	substrate_of	cyp3a4	EVIDENCE AGAINST	http://www.ncbi.nlm.nih.gov/pubmed/11454728	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/demethylcitalopram_substrate_of_cyp3a4.html
aripiprazole	substrate_of	cyp2b6	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2b6.html
asenapine	substrate_of	cyp2d6	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/17209c32-56eb-4f84-954d-aed7b7a1b18d	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/asenapine_substrate_of_cyp2d6.html
mirtazapine	substrate_of	cyp2c19	EVIDENCE AGAINST	http://www.ncbi.nlm.nih.gov/pubmed/10997935	EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp2c19.html
iloperidone	substrate_of	cyp2a6	EVIDENCE AGAINST	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	Non_traceable_Drug_Label_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2a6.html
alfentanil	substrate_of	cyp3a4	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/alfentanil_substrate_of_cyp3a4.html
reduced-haloperidol	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/9825830	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/reduced-haloperidol_substrate_of_cyp3a4.html
reduced-haloperidol	substrate_of	cyp3a4	EVIDENCE FOR	http://www.ncbi.nlm.nih.gov/pubmed/9825830	EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/reduced-haloperidol_substrate_of_cyp3a4.html
S-mephenytoin	substrate_of	cyp2c19	EVIDENCE FOR	http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	Non_Tracable_Statement	https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-mephenytoin_substrate_of_cyp2c19.html
